1
1
0
2
0
1
1
0
2
0
0
0
0
0
0
1
1
2
1
3
8
18
5
9
6
4
12
12
16
23
22
20
22
33
46
38
27
26
34
38
33
23
28
23
44
24
31
35
29
30
36
53
60
59
58
50
77
46
40
43
30
60
64
116
72
94
100
73
82
62
53
43
50
47
54
46
50
39
70
69
85
43
49
55
33
27
35
103
154
79
21
28
37
24
28
27
18
26
31
90
132
43
26
28
26
23
26
31
31
25
7
26
19
8
13
22
11
5
9
13
13
13
13
8
6
5
13
10
4
17
6
8
5
4
22
61
54
23
19
9
5
28
25
133
